system:index,Landcover_Class,B2,B3,B4,B5,B6,B7,B1
38707_0,0,647,834,760,182,17,10,563
38708_0,8,84,233,251,1297,1066,634,20
38709_0,9,83,241,202,1692,1031,563,39
38713_0,17,608,816,834,1789,2106,1532,545
38714_0,12,308,504,552,1138,1237,808,207
38718_0,11,189,293,298,1050,1143,713,155
38720_0,17,316,624,620,2487,1415,834,243
38721_0,12,349,558,524,1647,1921,1262,259
38722_0,0,151,164,100,84,51,34,118
38723_0,17,485,577,666,1076,1750,1617,437
38729_0,2,231,371,370,1385,1428,877,197
38730_0,11,197,379,312,2889,1410,646,143
38731_0,5,2017,2597,2907,3422,3575,2306,1713
38732_0,8,134,238,225,1335,914,482,90
38733_0,12,430,740,698,2370,2507,1515,345
38734_0,17,308,543,487,2386,1611,886,268
38736_0,11,94,258,292,1169,1213,761,31
38738_0,8,95,267,167,3296,833,303,16
38740_0,12,358,741,632,3188,2495,1383,274
38741_0,2,503,617,536,355,275,219,454
38743_0,3,234,498,388,2363,1379,812,157
38746_0,9,215,316,300,980,1050,663,165
38750_0,5,1417,1722,1889,2012,2990,3009,1165
38751_0,0,530,702,551,90,16,12,418
38754_0,17,371,600,639,1982,1864,1162,287
38756_0,0,257,362,344,152,40,27,241
38757_0,12,738,1213,1455,3001,4046,2697,519
38758_0,3,494,752,806,1821,2079,1476,406
38761_0,2,412,534,563,1380,1765,1275,371
38762_0,0,276,182,92,43,31,17,328
38763_0,12,447,795,707,2988,2407,1364,352
38765_0,11,256,477,486,1827,1831,1081,161
38766_0,12,595,920,1021,2257,3285,2101,455
38767_0,11,122,212,185,926,699,363,90
38768_0,3,950,1473,1669,1989,1701,1434,869
38769_0,17,365,783,429,4883,1871,851,334
38771_0,17,318,376,444,669,1459,1369,283
38772_0,11,368,553,428,1841,1683,1024,329
38775_0,9,144,323,339,1249,1326,796,71
38778_0,0,256,219,93,37,21,11,261
38779_0,0,486,610,391,66,17,15,381
38782_0,0,266,189,86,42,24,15,275
38785_0,0,285,353,228,85,29,18,263
38786_0,5,615,1002,960,2257,1781,1541,498
38787_0,17,438,782,565,3865,1945,1013,385
38789_0,12,266,513,517,1795,2299,1551,165
38793_0,9,147,273,288,843,903,579,87
38794_0,8,140,347,274,3134,1289,539,85
38796_0,17,314,473,507,1439,1423,928,252
38799_0,9,286,493,469,2159,1642,941,248
38802_0,8,131,229,138,1633,721,304,126
38807_0,9,172,338,285,1272,1005,579,124
38810_0,12,464,762,856,2206,3034,2098,351
38811_0,12,437,701,633,2365,2227,1358,366
38812_0,2,520,769,798,2425,2361,1673,410
38817_0,5,773,1017,1131,1344,1465,1245,660
38818_0,2,654,1106,1082,3160,2237,1455,568
38820_0,11,498,681,695,1975,2329,1427,429
38821_0,11,187,391,358,1582,1574,905,103
38822_0,4,616,946,1002,1782,1662,1397,414
38823_0,11,220,318,365,857,1219,909,146
38824_0,9,136,239,264,665,834,611,94
38831_0,12,365,617,471,2272,1732,961,329
38832_0,12,574,929,1010,3050,3450,2192,473
38833_0,5,549,809,947,1530,1452,1241,442
38834_0,17,308,506,433,2322,1771,1033,282
38835_0,0,521,691,578,119,28,13,415
38837_0,17,311,392,455,756,1621,1469,271
38838_0,16,469,635,574,1799,2168,1428,438
38839_0,11,119,249,279,1128,1063,645,71
38840_0,0,306,265,101,33,20,13,294
38842_0,0,306,273,109,44,24,17,302
38844_0,4,2427,2460,2619,3008,2524,1285,2249
38845_0,12,242,434,378,1836,1652,930,170
38846_0,0,222,462,351,1377,823,479,172
38847_0,8,28,153,96,1592,547,217,-29
38849_0,9,115,232,222,1451,658,372,61
38850_0,9,127,284,202,2854,975,390,93
38853_0,17,372,576,563,2552,1599,1029,344
38854_0,0,515,633,402,61,15,6,419
38857_0,17,733,1042,1182,2097,2486,1966,608
38859_0,17,518,684,824,1452,2590,2127,435
38861_0,12,493,709,666,2163,2825,1817,426
38864_0,11,159,185,137,461,366,221,163
38866_0,0,337,452,305,83,32,18,292
38870_0,12,445,789,826,2628,2810,1734,323
38871_0,11,224,431,419,1609,1502,906,133
38874_0,11,318,549,699,1792,2319,1638,210
38883_0,12,710,1177,1469,2765,4561,3022,530
38884_0,11,169,386,408,1562,1389,759,69
38885_0,11,334,533,491,2102,1789,1065,261
38886_0,9,161,323,279,1251,1020,583,114
38889_0,12,556,938,1112,2847,3549,2229,407
38890_0,8,236,408,409,2026,1639,885,157
38895_0,12,593,883,934,2399,3680,2334,480
38896_0,8,55,131,59,1091,293,112,15
38897_0,17,316,712,396,4126,1781,848,304
38900_0,19,326,427,506,1230,1304,922,287
38901_0,17,589,956,1041,2369,2309,1769,465
38902_0,19,321,876,1692,506,47,33,357
38905_0,12,382,833,636,3227,2273,1246,281
38906_0,0,294,261,106,42,20,13,295
38907_0,12,359,726,444,4810,2335,1126,344
38908_0,8,90,200,132,2224,644,268,53
38909_0,12,628,1042,1180,3353,3654,2096,453
38910_0,17,497,624,739,1309,2287,1735,423
38911_0,3,352,682,1011,2313,2009,1670,226
38913_0,0,482,468,186,46,22,12,414
38915_0,4,415,667,751,1016,1026,886,284
38917_0,9,178,404,306,2781,1349,632,103
38918_0,12,414,727,674,2306,2899,1850,343
38921_0,17,394,638,667,1903,1882,1276,301
38922_0,0,142,199,143,154,129,102,145
38923_0,0,454,568,326,56,17,9,359
38925_0,9,196,309,239,2281,1116,498,162
38928_0,3,542,664,767,1464,1785,1245,495
38931_0,4,1010,1492,1616,2088,1728,1152,704
38933_0,0,298,219,88,36,25,14,295
38934_0,12,461,846,732,3208,3193,1850,384
38937_0,11,172,333,351,1290,1498,945,96
38940_0,17,272,426,453,2036,1650,993,233
38943_0,12,457,639,580,2417,2365,1393,388
38945_0,8,130,306,236,2099,816,416,67
38947_0,0,566,732,612,116,19,11,455
38951_0,8,37,112,78,692,337,173,15
38952_0,11,280,504,625,1992,2299,1493,165
38953_0,8,55,135,90,1072,470,228,28
38955_0,12,412,757,586,3085,2320,1314,359
38956_0,12,552,798,837,2020,2505,1622,445
38957_0,11,320,639,784,2151,2408,1612,201
38960_0,4,372,680,752,1542,1470,1159,246
38963_0,11,361,583,587,1600,1561,990,268
38964_0,17,325,553,599,2138,1871,1125,282
38965_0,5,2019,2049,2224,3335,3046,2510,1783
38966_0,4,477,720,787,1311,1214,971,358
38968_0,0,367,248,101,43,24,11,371
38972_0,11,135,241,250,1270,844,487,83
38975_0,12,459,866,811,3409,2855,1646,334
38976_0,17,353,646,719,2296,1989,1276,294
38979_0,11,284,459,473,1827,2052,1280,209
38982_0,4,981,1031,1124,1790,1348,1022,856
38984_0,5,1818,2023,2304,2523,1934,1698,1562
38985_0,8,165,293,250,2200,1229,596,117
38986_0,11,344,515,585,1760,2226,1555,257
38987_0,2,375,593,602,2531,1729,1032,295
38988_0,0,204,145,74,49,31,22,220
38992_0,11,339,595,527,2376,2117,1271,264
38994_0,12,417,958,730,4091,2350,1185,304
38995_0,8,20,94,60,1213,271,106,-13
38999_0,3,503,795,707,3090,2198,1442,420
39000_0,11,380,537,506,2071,1850,996,326
39003_0,17,390,549,548,2300,1806,1100,348
39004_0,17,285,601,336,3840,1646,758,265
39006_0,17,911,1152,1278,2264,2019,1452,720
39007_0,11,233,408,447,1415,1621,1122,150
39008_0,0,229,199,90,53,39,29,232
39010_0,11,558,887,1034,2281,3231,2301,434
39013_0,11,486,672,628,2224,2608,1600,453
39016_0,12,167,207,174,306,310,172,140
39017_0,17,504,714,883,1601,2248,1883,416
39020_0,17,184,437,338,2700,1420,681,162
39021_0,12,553,940,911,3165,3543,2234,437
39024_0,2,216,427,604,1333,929,680,149
39027_0,0,702,897,932,483,29,14,616
39028_0,17,589,990,977,2296,2056,1435,471
39030_0,11,344,560,529,2042,1652,970,280
39031_0,11,276,354,256,2265,1261,585,275
39032_0,8,143,153,90,811,390,170,147
39033_0,9,124,231,146,1718,757,335,94
39034_0,12,270,513,428,1866,1785,1144,203
39035_0,2,75,237,207,1933,953,452,35
39037_0,19,348,437,551,1117,1642,1051,308
39041_0,12,426,807,816,2895,2619,1478,267
39045_0,12,369,602,605,1991,2749,1803,288
39046_0,8,94,195,156,1231,767,352,57
39047_0,12,580,901,1132,2227,3615,2504,418
39055_0,0,436,437,182,50,18,14,417
39056_0,11,237,515,371,2357,1739,990,198
39058_0,3,527,636,662,1625,1179,814,471
39060_0,11,171,306,284,1261,1058,619,116
39063_0,0,319,316,130,61,36,25,299
39066_0,17,267,433,370,2053,1581,828,242
39068_0,4,476,723,717,1485,1264,1019,370
39069_0,17,253,586,452,3084,1353,629,198
39071_0,17,229,423,311,2427,1458,703,198
39072_0,4,652,964,928,2644,1955,1323,532
39075_0,12,618,952,1129,2928,3771,2462,484
39080_0,17,287,483,467,1968,1548,970,252
39085_0,8,134,310,247,2556,1074,520,66
39089_0,9,195,352,331,1207,1246,744,105
39094_0,5,483,811,889,1626,1456,1041,307
39096_0,18,247,398,395,1442,1419,883,219
39097_0,2,399,659,680,2462,2282,1397,311
39099_0,17,683,880,1041,1735,2884,2273,602
39101_0,17,510,682,759,1511,2345,1985,467
39103_0,12,427,684,699,2458,2164,1340,377
39104_0,9,241,489,521,1797,1910,1102,160
39105_0,0,507,623,396,70,25,13,379
39106_0,19,491,749,737,1200,911,479,394
39110_0,9,131,238,169,1680,765,322,120
39113_0,17,233,411,435,1862,1587,960,195
39116_0,8,37,132,82,1013,406,178,24
39118_0,0,505,631,478,245,178,119,402
39119_0,4,961,934,1048,2075,1378,847,805
39121_0,12,502,974,976,3915,2323,1377,347
39122_0,19,747,845,930,1357,1321,1024,643
39124_0,11,451,766,814,2238,2848,1812,328
39127_0,9,25,115,99,865,386,195,6
39130_0,0,341,406,214,50,27,16,296
39135_0,12,557,800,910,1891,2971,2024,446
39136_0,11,307,600,704,2031,2323,1527,217
39141_0,12,414,692,744,2328,3074,2003,313
39142_0,3,593,794,874,2179,1636,1141,519
39144_0,0,2377,2346,2174,1831,800,384,2176
39146_0,11,283,564,631,2104,2322,1396,161
39147_0,11,345,593,550,2021,2268,1418,265
39148_0,17,263,409,550,998,2123,1954,203
39149_0,12,663,1089,1239,3214,3194,2097,500
39151_0,17,326,758,379,4160,1607,770,307
39152_0,3,454,745,740,1843,1554,1192,378
39153_0,17,839,1019,1142,1694,2186,1749,728
39154_0,0,241,212,102,35,24,17,255
39155_0,4,1177,1465,1617,1793,1806,1498,1069
39157_0,8,60,186,108,1735,433,196,18
39161_0,11,398,728,769,2642,2837,1698,268
39170_0,19,625,799,1012,1612,2617,1768,526
39171_0,11,218,358,352,1085,1194,831,161
39173_0,11,36,110,116,621,496,283,-22
39176_0,17,429,663,568,3077,1861,1082,360
39180_0,17,531,723,996,1656,2643,2441,453
39181_0,4,576,841,818,1500,1619,1276,385
39182_0,12,452,758,595,3170,2924,1747,405
39183_0,9,104,216,255,777,923,578,45
39185_0,8,130,249,197,2323,663,282,76
39186_0,9,203,367,264,1980,1167,584,167
39189_0,12,332,624,719,1862,2269,1298,228
39190_0,0,483,624,682,855,806,613,405
39191_0,2,227,309,305,1978,998,560,184
39192_0,17,438,610,668,1261,1891,1551,363
39193_0,4,564,662,657,1295,1096,808,512
39194_0,17,322,507,510,2600,1595,952,277
39197_0,3,394,630,572,2171,1813,1238,361
39198_0,9,358,563,580,2402,2204,1273,288
39200_0,11,501,749,745,2127,3108,2009,411
39201_0,17,181,301,252,2342,1044,468,154
39202_0,17,357,584,578,2533,1739,1107,289
39203_0,9,144,255,258,1105,931,606,111
39204_0,0,561,653,312,51,24,14,441
39206_0,0,569,754,823,539,37,22,478
39209_0,19,533,716,702,2130,2852,1895,487
39212_0,9,9,109,105,741,438,224,-43
39213_0,17,319,554,407,2688,1840,1004,288
39217_0,11,295,438,419,988,1371,1025,258
39218_0,4,345,541,529,1740,1052,773,259
39220_0,8,117,220,176,1884,687,303,77
39221_0,2,306,419,374,1179,1193,811,261
39223_0,11,633,1149,1331,3006,3528,2149,455
39226_0,19,418,512,594,1395,1607,1188,376
39227_0,8,96,145,83,861,429,178,75
39232_0,17,264,355,426,704,1297,1151,223
39233_0,9,327,474,486,2203,2082,1122,276
39235_0,17,252,358,441,735,1368,1190,206
39237_0,11,415,573,500,1835,2199,1406,378
39238_0,17,343,588,682,2459,1915,1138,295
39241_0,8,117,254,164,1926,858,354,74
39242_0,17,372,590,597,2578,1876,1201,309
39247_0,0,451,461,208,40,20,12,411
39249_0,0,289,368,255,106,49,27,259
39251_0,17,397,610,633,2082,1819,1239,354
39252_0,2,72,154,98,1501,510,203,40
39255_0,17,436,702,951,1633,2644,2380,342
39259_0,17,158,438,259,4407,1371,644,94
39260_0,2,404,579,692,1926,1879,1517,384
39261_0,11,674,876,1022,2134,2543,1767,535
39265_0,12,504,918,931,3102,2178,1453,380
39268_0,11,314,542,632,2105,2456,1548,199
39269_0,17,348,524,488,1828,1582,1018,326
39270_0,8,40,129,76,1603,331,132,3
39272_0,0,441,544,325,58,22,16,355
39274_0,3,298,531,522,2258,1344,830,237
39277_0,0,544,397,287,273,296,360,576
39278_0,0,502,568,303,47,22,14,427
39279_0,5,73,262,230,1279,730,468,-5
39281_0,4,375,517,547,1308,1161,812,284
39282_0,0,388,273,111,37,27,16,402
39283_0,4,652,780,826,1381,1377,1089,557
39284_0,12,391,672,698,1785,1686,971,284
39285_0,11,217,389,452,1647,1666,1040,149
39286_0,8,69,182,102,2112,551,219,41
39287_0,17,679,1006,1125,2455,2447,1827,552
39288_0,12,612,955,1059,2278,3052,2038,493
39290_0,8,73,196,181,1498,839,399,3
39291_0,8,48,161,105,1786,408,167,7
39292_0,17,578,718,832,1463,2223,1894,516
39293_0,0,463,580,329,68,28,19,398
39299_0,11,362,441,339,464,545,505,357
39304_0,5,1064,1317,1482,1658,1987,1550,820
39305_0,11,273,366,351,1308,1240,711,263
39307_0,11,132,271,286,1027,1141,736,66
39308_0,17,302,397,423,770,1168,939,263
39309_0,4,863,1128,1181,1528,1607,1404,797
39310_0,17,176,395,320,2012,1329,647,164
39312_0,8,115,191,146,1145,371,167,108
39313_0,9,233,438,416,2220,1727,952,156
39315_0,12,333,511,676,1335,1962,1623,255
39318_0,17,440,635,803,1180,1974,1706,395
39321_0,17,379,602,430,2732,2104,1104,361
39324_0,0,509,638,400,59,21,9,409
39328_0,9,137,242,170,1859,911,462,86
39329_0,0,492,559,277,55,15,16,419
39331_0,11,288,554,586,1700,2314,1439,184
39333_0,0,473,588,356,66,24,12,389
39334_0,7,168,303,227,2154,1042,472,152
39335_0,17,768,953,897,2070,1497,1141,727
39337_0,17,567,884,831,2569,2163,1633,504
39344_0,19,337,377,469,941,1839,1329,296
39345_0,12,443,694,550,2389,2285,1437,431
39346_0,0,215,166,76,33,22,16,213
39347_0,17,261,301,325,485,940,835,248
39349_0,17,473,696,734,1721,2152,1866,426
39350_0,17,112,309,177,2748,760,335,67
39351_0,0,314,288,93,30,14,11,302
39352_0,11,231,412,469,1822,1970,1180,164
39353_0,11,302,467,415,2967,1962,976,260
39360_0,17,383,544,628,920,1419,1216,301
39362_0,0,601,773,633,114,18,11,486
39365_0,0,389,297,119,51,24,14,391
39366_0,5,794,963,986,1413,1537,1267,719
39367_0,0,575,697,373,64,24,19,447
39370_0,17,413,598,546,2333,1607,970,387
39372_0,0,208,183,101,27,17,10,243
39373_0,12,337,697,356,4542,1825,847,322
39375_0,12,364,754,612,3354,2768,1548,290
39376_0,17,1184,1745,2126,2770,3876,3491,925
39378_0,11,380,712,780,2367,2480,1432,231
39379_0,11,278,473,295,1947,1386,751,244
39382_0,12,197,552,333,3070,1912,996,136
39383_0,9,515,744,885,2187,2925,1862,384
39384_0,12,353,660,559,2406,2353,1373,281
39385_0,8,61,129,85,1197,308,119,41
39386_0,0,521,711,548,100,35,21,394
39387_0,17,519,753,878,1722,2493,1904,440
39389_0,8,329,538,561,2335,2017,1253,278
39390_0,11,311,748,460,4500,1757,874,253
39392_0,2,272,460,428,2273,1787,1015,201
39393_0,17,490,599,697,1115,1953,1744,437
39397_0,12,444,754,629,2771,2683,1538,387
39400_0,3,546,702,743,1341,1169,939,500
39401_0,0,264,377,308,395,361,313,287
39404_0,12,454,766,726,2807,2724,1586,376
39406_0,12,393,725,579,3148,2174,1348,320
39411_0,9,110,221,188,1259,822,427,51
39415_0,11,360,538,539,1583,1469,929,259
39416_0,12,395,671,621,2618,2538,1465,321
39418_0,2,356,640,508,4038,2374,1225,301
39420_0,0,1250,1122,1110,1204,1437,1527,1258
39425_0,12,344,686,629,2752,2056,1185,266
39427_0,8,72,152,101,1754,387,161,25
39428_0,4,494,608,588,1217,1049,784,413
39429_0,9,115,213,197,782,685,405,63
39431_0,11,342,609,637,2293,2228,1256,208
39432_0,12,242,467,365,2081,1650,892,202
39433_0,12,508,877,1200,2185,3400,2275,298
39434_0,8,138,199,149,940,614,330,122
39435_0,8,157,313,202,3282,1125,482,125
39437_0,2,340,467,447,1818,1024,646,264
39438_0,17,347,563,809,1296,2315,2084,255
39439_0,4,379,550,585,1102,1131,879,322
39440_0,17,311,466,503,1144,1208,928,238
39446_0,9,141,286,188,2498,974,402,99
39448_0,17,633,1098,1193,2466,2617,2032,505
39450_0,17,276,464,564,1858,1997,1334,199
39451_0,8,96,255,176,2944,877,334,52
39452_0,8,116,220,199,1878,782,362,94
39462_0,2,101,238,174,2184,682,283,56
39468_0,9,137,263,251,1149,963,613,76
39474_0,8,157,323,190,2517,1031,410,136
39475_0,12,452,836,641,3291,2938,1675,378
39476_0,8,109,228,174,2055,759,304,56
39477_0,3,617,798,773,1661,1424,1105,576
39480_0,12,529,747,773,2105,2453,1705,463
39487_0,0,203,148,78,46,34,21,232
39488_0,8,84,198,125,2169,627,243,49
39489_0,17,401,605,757,1437,1878,1514,326
39490_0,8,92,178,187,647,674,416,50
39497_0,17,506,965,1011,2430,2340,1708,414
39498_0,19,243,251,209,219,74,47,249
39500_0,9,59,179,155,1121,637,320,13
39504_0,4,798,976,1033,1670,1342,1033,726
39505_0,11,80,163,167,918,659,356,11
39506_0,16,428,752,621,3301,2562,1527,378
39515_0,0,364,441,354,121,48,34,341
39517_0,12,267,584,405,3045,2253,1164,189
39518_0,0,326,203,114,62,42,37,361
39519_0,17,245,307,349,644,1411,1332,200
39522_0,12,390,701,723,2494,3018,1855,278
39524_0,12,300,713,511,3500,2464,1346,231
39528_0,17,531,747,745,2146,2223,1437,483
39530_0,9,196,452,530,2043,1759,951,111
39533_0,12,442,717,684,2524,2358,1353,358
39536_0,11,255,347,348,954,1243,840,216
39538_0,16,314,575,380,2878,1714,927,287
39539_0,9,156,308,308,1585,1187,657,93
39540_0,0,195,347,190,126,132,101,135
39541_0,19,255,266,235,264,182,113,266
39545_0,0,253,213,86,53,42,31,246
39546_0,8,158,264,216,1864,832,364,138
39548_0,0,388,461,368,129,86,51,342
39549_0,9,162,330,372,1230,1426,916,78
39550_0,19,360,452,585,1687,1503,1056,325
39551_0,11,256,461,562,1639,1963,1273,156
39553_0,11,334,506,446,2210,1715,960,277
39554_0,0,420,427,178,45,15,12,375
39555_0,8,147,265,214,1961,910,416,117
39556_0,18,333,471,554,1261,1675,1232,249
39558_0,12,299,628,509,2800,1951,1034,175
39559_0,17,297,517,278,4112,1773,750,300
39561_0,12,467,787,746,2794,2934,1810,384
39563_0,9,182,348,302,1481,1294,761,126
39565_0,12,486,808,913,2218,3149,2152,358
39566_0,0,259,217,93,51,22,15,265
39567_0,12,442,898,712,3536,2556,1386,358
39568_0,12,254,534,322,3159,1415,659,214
39569_0,8,138,286,199,2791,970,379,105
39572_0,11,463,640,635,2132,2356,1507,395
39573_0,17,315,533,681,1895,2280,1539,237
39574_0,0,323,318,157,63,29,21,327
39576_0,0,565,754,644,126,22,15,451
39581_0,17,458,638,656,2082,2029,1526,393
39585_0,12,358,689,440,3327,2201,1154,322
39586_0,12,665,1143,1340,3040,4132,2680,461
39588_0,12,385,742,667,2598,2743,1675,308
39589_0,12,475,819,888,2726,2937,1810,359
39592_0,9,270,532,659,2175,2167,1295,156
39598_0,17,381,504,459,1859,1568,951,352
39601_0,12,549,1001,999,3368,2932,1649,395
39602_0,17,323,480,444,1581,1446,900,286
39604_0,17,484,645,791,1205,1906,1725,428
39605_0,17,300,385,459,754,1600,1401,265
39606_0,0,318,423,313,602,318,171,299
39608_0,12,371,641,521,2460,2149,1197,316
39609_0,9,304,478,451,2425,1641,850,263
39611_0,12,212,396,325,2203,1185,615,157
39612_0,12,312,629,486,2691,2315,1366,245
39614_0,12,286,572,447,2189,2081,1269,254
39616_0,17,308,377,427,678,1488,1393,271
39617_0,12,190,380,306,2529,1100,587,169
39618_0,3,441,700,717,1866,1367,917,326
39620_0,17,370,683,591,2956,1914,1289,329
39622_0,12,430,741,659,2843,2587,1616,353
39624_0,8,87,169,118,1431,544,227,52
39633_0,17,351,558,622,1837,1748,1070,260
39634_0,8,56,129,80,1719,380,144,-3
39636_0,12,538,731,730,2012,2614,1677,484
39639_0,11,347,550,450,2002,1864,1148,285
39645_0,17,297,291,308,555,796,728,308
39650_0,4,641,909,1013,1865,1639,1288,539
39651_0,2,401,595,653,2114,1405,856,337
39652_0,17,321,548,449,2803,1709,885,291
39653_0,11,371,643,793,1887,2453,1675,239
39654_0,11,257,507,479,2030,2029,1175,166
39655_0,11,556,818,925,1689,2314,1544,408
39657_0,17,414,820,735,2973,2380,1486,326
39658_0,17,180,384,298,2284,1375,629,139
39659_0,12,288,501,309,2222,1569,893,275
39661_0,0,622,785,666,132,20,15,506
39663_0,19,341,424,479,1344,1700,1014,308
39664_0,12,475,746,654,2436,2985,1875,401
39665_0,4,885,1543,1787,2144,2298,2036,589
39669_0,2,213,313,213,2229,1004,431,194
39672_0,0,591,749,620,115,24,7,491
39675_0,17,342,487,581,952,1377,1110,301
39676_0,11,300,446,486,1256,1368,921,228
39681_0,8,97,238,137,3128,795,268,55
39683_0,17,451,507,567,806,1480,1457,422
39685_0,19,376,475,572,1754,1355,934,339
39687_0,17,289,516,359,2896,1676,801,272
39689_0,8,86,215,133,2637,711,270,31
39690_0,2,696,1063,1223,2272,2195,1955,566
39694_0,12,391,641,508,2353,2036,1233,344
39695_0,17,385,532,546,1555,1553,1173,333
39699_0,12,386,604,689,1440,2096,1688,307
39700_0,17,413,777,551,3825,2342,1220,391
39702_0,17,354,430,466,795,1202,1017,329
39704_0,17,353,593,560,2455,1859,1096,278
39705_0,11,377,725,468,3785,1917,1008,337
39711_0,17,326,456,559,807,1264,1118,253
39712_0,11,382,694,613,2397,2566,1612,301
39713_0,17,618,840,1027,1562,2041,1792,497
39714_0,17,279,505,425,2320,1586,919,234
39716_0,4,804,954,1002,1287,1853,1629,704
39719_0,17,424,752,529,2903,2032,1271,391
39720_0,5,687,904,810,2013,1944,1437,623
39721_0,8,126,212,163,1658,657,286,97
39722_0,19,342,497,508,584,422,275,282
39725_0,0,164,134,86,73,39,27,167
39726_0,0,277,285,204,126,75,52,281
39727_0,17,351,450,512,931,1069,869,311
39730_0,8,144,262,226,1453,1013,501,105
39732_0,11,469,780,794,2632,2362,1735,387
39733_0,8,143,238,150,2010,698,310,107
39735_0,8,251,443,354,2669,1526,730,220
39738_0,12,452,699,562,2307,2380,1430,389
39742_0,12,228,400,295,2930,962,471,185
39743_0,19,419,643,614,1818,1640,1117,391
39744_0,11,221,424,466,1378,1810,1158,131
39746_0,19,234,398,474,1887,1119,754,161
39747_0,17,170,222,254,398,972,894,143
39749_0,0,548,538,236,56,22,19,469
39754_0,11,502,728,734,2266,2735,1614,415
39755_0,12,573,856,975,1832,2424,1597,457
39756_0,12,231,497,472,1933,1929,1185,153
39757_0,11,194,362,293,1389,1151,680,155
39759_0,17,406,535,680,1109,1998,1733,310
39762_0,17,578,925,933,2738,2874,1902,491
39763_0,0,232,207,83,48,36,27,220
39765_0,9,200,362,369,1409,1700,1003,118
39766_0,17,409,731,481,3634,2021,1101,352
39772_0,2,253,357,312,1597,925,521,235
39774_0,17,639,860,1015,1533,2200,1940,552
39777_0,17,469,583,641,1220,1730,1632,432
